"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"1.38","212.9138","0.02280833","0.0055799","0.0223196","0.0414697","1.38","744.1376","0.02275833","0.0072727","0.0290908","0.04137879","1.38","725.6862","0.02276667","0.0070923","0.0283692","0.04139394"
"1.39","214.3658","0.022975","0.0056337","0.0225348","0.04177273","1.39","745.839","0.022925","0.0073342","0.0293368","0.04168182","1.39","727.391","0.02293333","0.0071523","0.0286092","0.04169697"
"1.4","215.8156","0.02314167","0.0056899","0.0227596","0.04207576","1.4","747.5392","0.02309167","0.0073967","0.0295868","0.04198485","1.4","729.0972","0.0231","0.0072109","0.0288436","0.042"
"1.41","217.2624","0.02330833","0.0057484","0.0229936","0.04237879","1.41","749.2378","0.02325833","0.0074605","0.029842","0.04228788","1.41","730.8038","0.023275","0.0072693","0.0290772","0.04231818"
"1.42","218.7066","0.023475","0.0058079","0.0232316","0.04268182","1.42","750.9338","0.023425","0.0075252","0.0301008","0.04259091","1.42","732.5104","0.02344167","0.0073282","0.0293128","0.04262121"
"1.43","220.149","0.02364167","0.0058678","0.0234712","0.04298485","1.43","752.6256","0.02359167","0.0075901","0.0303604","0.04289394","1.43","734.2166","0.0236","0.007388","0.029552","0.04290909"
"1.44","221.5906","0.02380833","0.0059278","0.0237112","0.04328788","1.44","754.3132","0.02375833","0.0076545","0.030618","0.04319697","1.44","735.9214","0.02376667","0.0074483","0.0297932","0.04321212"
"1.45","223.0312","0.023975","0.0059875","0.02395","0.04359091","1.45","755.9968","0.023925","0.0077177","0.0308708","0.0435","1.45","737.6236","0.02394167","0.0075087","0.0300348","0.0435303"
"1.46","224.471","0.02414167","0.0060461","0.0241844","0.04389394","1.46","757.6776","0.02409167","0.0077794","0.0311176","0.04380303","1.46","739.322","0.02410833","0.0075687","0.0302748","0.04383333"
"1.47","225.9098","0.02430833","0.0061034","0.0244136","0.04419697","1.47","759.3574","0.02425833","0.0078399","0.0313596","0.04410606","1.47","741.0178","0.02426667","0.0076275","0.03051","0.04412121"
"1.48","227.3468","0.024475","0.0061594","0.0246376","0.0445","1.48","761.0378","0.024425","0.0078998","0.0315992","0.04440909","1.48","742.7136","0.02443333","0.0076853","0.0307412","0.04442424"
"1.49","228.7828","0.02464167","0.0062149","0.0248596","0.04480303","1.49","762.7198","0.02459167","0.0079597","0.0318388","0.04471212","1.49","744.4112","0.02460833","0.0077428","0.0309712","0.04474243"
"1.5","230.2186","0.02480833","0.0062697","0.0250788","0.04510606","1.5","764.4038","0.02475833","0.0080194","0.0320776","0.04501515","1.5","746.1108","0.024775","0.0078008","0.0312032","0.04504546"
"1.51","231.6546","0.024975","0.0063228","0.0252912","0.04540909","1.51","766.0902","0.024925","0.0080791","0.0323164","0.04531818","1.51","747.811","0.02494167","0.0078595","0.031438","0.04534848"
"1.52","233.092","0.02514167","0.0063738","0.0254952","0.04571212","1.52","767.7786","0.02509167","0.0081392","0.0325568","0.04562121","1.52","749.5108","0.0251","0.0079188","0.0316752","0.04563636"
"1.53","234.5314","0.02530833","0.0064237","0.0256948","0.04601515","1.53","769.4664","0.02525833","0.0082002","0.0328008","0.04592424","1.53","751.2094","0.02526667","0.0079788","0.0319152","0.04593939"
"1.54","235.972","0.025475","0.0064735","0.025894","0.04631818","1.54","771.1524","0.025425","0.0082622","0.0330488","0.04622727","1.54","752.9062","0.02544167","0.0080397","0.0321588","0.04625757"
"1.55","237.4124","0.02564167","0.0065237","0.0260948","0.04662121","1.55","772.8376","0.02559167","0.0083251","0.0333004","0.04653031","1.55","754.6012","0.02560833","0.0081011","0.0324044","0.0465606"
"1.56","238.852","0.02580833","0.0065747","0.0262988","0.04692424","1.56","774.5228","0.02575833","0.0083886","0.0335544","0.04683333","1.56","756.2942","0.02576667","0.0081629","0.0326516","0.04684849"
"1.57","240.2926","0.025975","0.0066267","0.0265068","0.04722727","1.57","776.2076","0.025925","0.008452","0.033808","0.04713637","1.57","757.9858","0.02594167","0.0082252","0.0329008","0.04716666"
"1.58","241.7356","0.02614167","0.0066801","0.0267204","0.0475303","1.58","777.8922","0.02609167","0.0085151","0.0340604","0.0474394","1.58","759.6772","0.02610833","0.0082883","0.0331532","0.0474697"
"1.59","243.1816","0.02630833","0.0067347","0.0269388","0.04783333","1.59","779.5774","0.02625833","0.0085776","0.0343104","0.04774243","1.59","761.369","0.026275","0.0083522","0.0334088","0.04777273"
"1.6","244.63","0.026475","0.0067901","0.0271604","0.04813636","1.6","781.2644","0.026425","0.0086396","0.0345584","0.04804546","1.6","763.0612","0.02644167","0.0084173","0.0336692","0.04807576"
"1.61","246.0808","0.02664167","0.0068466","0.0273864","0.04843939","1.61","782.9558","0.02659167","0.0087016","0.0348064","0.04834849","1.61","764.7524","0.02660833","0.0084835","0.033934","0.04837879"
"1.62","247.5336","0.02680833","0.0069039","0.0276156","0.04874242","1.62","784.6532","0.02675833","0.0087639","0.0350556","0.04865152","1.62","766.4418","0.026775","0.00855","0.0342","0.04868182"
"1.63","248.9882","0.026975","0.0069612","0.0278448","0.04904545","1.63","786.357","0.026925","0.0088264","0.0353056","0.04895455","1.63","768.1294","0.02694167","0.0086161","0.0344644","0.04898485"
"1.64","250.4446","0.02714167","0.007018","0.028072","0.04934848","1.64","788.0656","0.02709167","0.0088888","0.0355552","0.04925758","1.64","769.8144","0.02710833","0.0086811","0.0347244","0.04928788"
"1.65","251.902","0.02730833","0.007074","0.028296","0.04965151","1.65","789.7768","0.02725833","0.0089511","0.0358044","0.0495606","1.65","771.4972","0.02726667","0.0087446","0.0349784","0.04957576"
"1.66","253.3592","0.027475","0.0071298","0.0285192","0.04995454","1.66","791.488","0.027425","0.0090132","0.0360528","0.04986364","1.66","773.179","0.02744167","0.0088075","0.03523","0.04989394"
"1.67","254.8154","0.02764167","0.0071858","0.0287432","0.05025758","1.67","793.197","0.02759167","0.0090752","0.0363008","0.05016667","1.67","774.8604","0.02760833","0.0088707","0.0354828","0.05019697"
"1.68","256.2706","0.02780833","0.0072424","0.0289696","0.0505606","1.68","794.9028","0.02775833","0.0091371","0.0365484","0.0504697","1.68","776.5418","0.027775","0.0089341","0.0357364","0.0505"
"1.69","257.7266","0.027975","0.0072994","0.0291976","0.05086363","1.69","796.6062","0.027925","0.0091996","0.0367984","0.05077273","1.69","778.2242","0.02794167","0.0089971","0.0359884","0.05080303"
"1.7","259.1832","0.02814167","0.0073559","0.0294236","0.05116666","1.7","798.308","0.02809167","0.0092627","0.0370508","0.05107576","1.7","779.9076","0.0281","0.0090594","0.0362376","0.05109091"
"1.71","260.6402","0.02830833","0.0074118","0.0296472","0.0514697","1.71","800.0088","0.02826667","0.0093258","0.0373032","0.05139394","1.71","781.5922","0.028275","0.0091209","0.0364836","0.05140909"
"1.72","262.0972","0.028475","0.0074668","0.0298672","0.05177273","1.72","801.7092","0.028425","0.0093887","0.0375548","0.05168182","1.72","783.2766","0.02844167","0.009182","0.036728","0.05171212"
"1.73","263.554","0.02864167","0.0075211","0.0300844","0.05207576","1.73","803.408","0.02859167","0.0094517","0.0378068","0.05198485","1.73","784.96","0.02860833","0.0092432","0.0369728","0.05201515"
"1.74","265.0108","0.02880833","0.0075753","0.0303012","0.05237878","1.74","805.1042","0.02875833","0.0095149","0.0380596","0.05228788","1.74","786.641","0.028775","0.0093044","0.0372176","0.05231818"
"1.75","266.467","0.028975","0.0076294","0.0305176","0.05268182","1.75","806.7968","0.02893333","0.0095783","0.0383132","0.05260606","1.75","788.3202","0.02894167","0.0093649","0.0374596","0.05262121"
"1.76","267.9214","0.02914167","0.0076836","0.0307344","0.05298485","1.76","808.4864","0.02909167","0.0096421","0.0385684","0.05289394","1.76","789.9978","0.02910833","0.0094246","0.0376984","0.05292425"
"1.77","269.3724","0.02930833","0.0077374","0.0309496","0.05328788","1.77","810.1734","0.02925833","0.0097056","0.0388224","0.05319697","1.77","791.6742","0.029275","0.0094842","0.0379368","0.05322728"
"1.78","270.8194","0.029475","0.0077905","0.031162","0.05359091","1.78","811.8584","0.029425","0.0097683","0.0390732","0.0535","1.78","793.3506","0.02944167","0.009544","0.038176","0.0535303"
"1.79","272.2624","0.02964167","0.0078433","0.0313732","0.05389394","1.79","813.5422","0.02959167","0.0098296","0.0393184","0.05380303","1.79","795.0286","0.02960833","0.0096043","0.0384172","0.05383333"
"1.8","273.702","0.02980833","0.0078964","0.0315856","0.05419697","1.8","815.2258","0.02975833","0.0098895","0.039558","0.05410606","1.8","796.7094","0.029775","0.0096652","0.0386608","0.05413637"
"1.81","275.1388","0.029975","0.0079495","0.031798","0.0545","1.81","816.9094","0.029925","0.009949","0.039796","0.05440909","1.81","798.3936","0.02994167","0.0097266","0.0389064","0.0544394"
"1.82","276.5748","0.03014167","0.0080022","0.0320088","0.05480303","1.82","818.5932","0.03009167","0.010009","0.040036","0.05471212","1.82","800.081","0.03010833","0.0097884","0.0391536","0.05474243"
"1.83","278.0108","0.03030833","0.0080545","0.032218","0.05510606","1.83","820.2768","0.03025833","0.0100698","0.0402792","0.05501515","1.83","801.7706","0.030275","0.0098507","0.0394028","0.05504546"
"1.84","279.4476","0.030475","0.0081069","0.0324276","0.05540909","1.84","821.96","0.03043333","0.0101313","0.0405252","0.05533334","1.84","803.46","0.03044167","0.0099129","0.0396516","0.05534849"
"1.85","280.8858","0.03064167","0.0081598","0.0326392","0.05571212","1.85","823.6424","0.03059167","0.0101934","0.0407736","0.05562121","1.85","805.1478","0.03060833","0.0099745","0.039898","0.05565152"
"1.86","282.3258","0.03080833","0.0082138","0.0328552","0.05601515","1.86","825.3248","0.03075833","0.0102561","0.0410244","0.05592424","1.86","806.8328","0.030775","0.0100354","0.0401416","0.05595455"
"1.87","283.769","0.030975","0.0082692","0.0330768","0.05631818","1.87","827.008","0.030925","0.0103194","0.0412776","0.05622727","1.87","808.5142","0.03094167","0.0100955","0.040382","0.05625758"
"1.88","285.215","0.03114167","0.0083262","0.0333048","0.05662121","1.88","828.6936","0.0311","0.0103835","0.041534","0.05654546","1.88","810.1926","0.03110833","0.0101551","0.0406204","0.05656061"
"1.89","286.6634","0.03130833","0.0083838","0.0335352","0.05692425","1.89","830.3816","0.03125833","0.0104481","0.0417924","0.05683333","1.89","811.8684","0.031275","0.0102152","0.0408608","0.05686364"
"1.9","288.1136","0.031475","0.0084413","0.0337652","0.05722728","1.9","832.0724","0.031425","0.0105127","0.0420508","0.05713636","1.9","813.542","0.03144167","0.0102764","0.0411056","0.05716666"
"1.91","289.5652","0.03164167","0.0084974","0.0339896","0.0575303","1.91","833.7662","0.03159167","0.010577","0.042308","0.05743939","1.91","815.2148","0.03160833","0.0103383","0.0413532","0.05746969"
"1.92","291.0166","0.03180834","0.0085524","0.0342096","0.05783334","1.92","835.462","0.03175833","0.0106405","0.042562","0.05774242","1.92","816.889","0.031775","0.0104003","0.0416012","0.05777273"
"1.93","292.4674","0.031975","0.0086076","0.0344304","0.05813637","1.93","837.1584","0.031925","0.0107033","0.0428132","0.05804545","1.93","818.5656","0.03194167","0.0104624","0.0418496","0.05807576"
"1.94","293.9168","0.03214167","0.0086642","0.0346568","0.05843939","1.94","838.853","0.03209167","0.0107654","0.0430616","0.05834848","1.94","820.2446","0.03210833","0.0105244","0.0420976","0.05837879"
"1.95","295.3654","0.03230833","0.0087226","0.0348904","0.05874242","1.95","840.5443","0.03225834","0.0108268","0.0433072","0.05865152","1.95","821.9256","0.032275","0.0105858","0.0423432","0.05868182"
"1.96","296.8144","0.032475","0.0087819","0.0351276","0.05904546","1.96","842.2314","0.032425","0.0108881","0.0435524","0.05895455","1.96","823.6068","0.03244167","0.0106463","0.0425852","0.05898485"
"1.97","298.2644","0.03264167","0.0088411","0.0353644","0.05934849","1.97","843.9158","0.0326","0.0109499","0.0437996","0.05927273","1.97","825.287","0.03260833","0.0107064","0.0428256","0.05928788"
"1.98","299.7158","0.03280833","0.0088994","0.0355976","0.05965151","1.98","845.5996","0.03275833","0.0110132","0.0440528","0.0595606","1.98","826.9662","0.032775","0.0107666","0.0430664","0.05959091"
"1.99","301.1678","0.032975","0.0089565","0.035826","0.05995454","1.99","847.2838","0.032925","0.0110784","0.0443136","0.05986363","1.99","828.644","0.03293333","0.0108276","0.0433104","0.05987879"
"2","302.6198","0.03315","0.0090123","0.0360492","0.06027272","2","848.968","0.03309167","0.0111451","0.0445804","0.06016667","2","830.321","0.03310833","0.0108901","0.0435604","0.06019697"
"2.01","304.0704","0.03330833","0.009067","0.036268","0.06056061","2.01","850.6518","0.03326667","0.0112125","0.04485","0.06048485","2.01","831.9982","0.033275","0.0109538","0.0438152","0.0605"
"2.02","305.5204","0.033475","0.0091212","0.0364848","0.06086364","2.02","852.3342","0.03343333","0.0112794","0.0451176","0.06078788","2.02","833.6756","0.03344167","0.0110179","0.0440716","0.06080303"
"2.03","306.971","0.03364167","0.0091753","0.0367012","0.06116667","2.03","854.015","0.0336","0.0113452","0.0453808","0.06109091","2.03","835.3534","0.03360833","0.0110816","0.0443264","0.06110606"
"2.04","308.4222","0.03380833","0.0092296","0.0369184","0.06146969","2.04","855.6946","0.03375833","0.01141","0.04564","0.06137879","2.04","837.0328","0.033775","0.011145","0.04458","0.06140909"
"2.05","309.874","0.033975","0.0092844","0.0371376","0.06177273","2.05","857.3736","0.033925","0.0114738","0.0458952","0.06168182","2.05","838.7154","0.03394167","0.0112085","0.044834","0.06171212"
"2.06","311.3254","0.03414167","0.0093399","0.0373596","0.06207576","2.06","859.0524","0.0341","0.0115358","0.0461432","0.062","2.06","840.4026","0.03410833","0.0112721","0.0450884","0.06201515"
"2.07","312.7754","0.03430833","0.0093956","0.0375824","0.06237879","2.07","860.7306","0.03425833","0.0115959","0.0463836","0.06228788","2.07","842.0944","0.034275","0.0113359","0.0453436","0.06231818"
"2.08","314.2232","0.034475","0.0094516","0.0378064","0.06268182","2.08","862.4092","0.034425","0.011654","0.046616","0.06259091","2.08","843.7888","0.03443334","0.0114","0.0456","0.06260607"
"2.09","315.669","0.03464167","0.0095085","0.038034","0.06298485","2.09","864.0898","0.03459167","0.0117103","0.0468412","0.06289394","2.09","845.483","0.0346","0.0114642","0.0458568","0.0629091"
"2.1","317.1126","0.03480833","0.0095661","0.0382644","0.06328788","2.1","865.7732","0.03476667","0.011766","0.047064","0.06321213","2.1","847.1732","0.034775","0.0115286","0.0461144","0.06322727"
"2.11","318.5546","0.034975","0.0096243","0.0384972","0.06359091","2.11","867.4592","0.034925","0.0118229","0.0472916","0.0635","2.11","848.8582","0.03494167","0.0115932","0.0463728","0.0635303"
"2.12","319.9958","0.03514167","0.009682","0.038728","0.06389394","2.12","869.1476","0.03509167","0.0118816","0.0475264","0.06380303","2.12","850.5386","0.0351","0.011658","0.046632","0.06381819"
"2.13","321.4374","0.03531667","0.0097385","0.038954","0.06421212","2.13","870.8384","0.03525833","0.0119419","0.0477676","0.06410606","2.13","852.2156","0.03526667","0.0117223","0.0468892","0.06412122"
"2.14","322.8792","0.035475","0.0097937","0.0391748","0.0645","2.14","872.5314","0.03543333","0.0120028","0.0480112","0.06442425","2.14","853.8907","0.03544167","0.0117856","0.0471424","0.06443939"
"2.15","324.3208","0.03564167","0.0098481","0.0393924","0.06480303","2.15","874.2254","0.03559167","0.0120633","0.0482532","0.06471211","2.15","855.5648","0.03560833","0.0118474","0.0473896","0.06474242"
"2.16","325.7618","0.03580833","0.0099027","0.0396108","0.06510606","2.16","875.9182","0.03576667","0.0121228","0.0484912","0.06503031","2.16","857.2386","0.035775","0.0119073","0.0476292","0.06504546"
"2.17","327.2026","0.035975","0.0099585","0.039834","0.06540909","2.17","877.6104","0.035925","0.0121814","0.0487256","0.06531818","2.17","858.9142","0.03593333","0.0119651","0.0478604","0.06533334"
"2.18","328.6432","0.03614167","0.010015","0.04006","0.06571212","2.18","879.3034","0.03609167","0.0122394","0.0489576","0.06562121","2.18","860.5932","0.03610833","0.0120211","0.0480844","0.06565152"
"2.19","330.084","0.03630833","0.0100722","0.0402888","0.06601515","2.19","880.998","0.03625833","0.0122976","0.0491904","0.06592424","2.19","862.2764","0.03626667","0.0120756","0.0483024","0.06593939"
"2.2","331.525","0.036475","0.0101296","0.0405184","0.06631818","2.2","882.6954","0.036425","0.0123565","0.049426","0.06622727","2.2","863.9642","0.03643334","0.0121288","0.0485152","0.06624243"
"2.21","332.966","0.03664167","0.0101879","0.0407516","0.06662121","2.21","884.3954","0.03659167","0.0124165","0.049666","0.0665303","2.21","865.656","0.0366","0.0121815","0.048726","0.06654546"
"2.22","334.4074","0.03680833","0.0102479","0.0409916","0.06692424","2.22","886.0972","0.03675833","0.0124773","0.0499092","0.06683333","2.22","867.3508","0.03676667","0.0122343","0.0489372","0.06684849"
"2.23","335.8498","0.036975","0.0103094","0.0412376","0.06722727","2.23","887.799","0.03693333","0.012538","0.050152","0.06715151","2.23","869.048","0.03694167","0.0122875","0.04915","0.06716666"
"2.24","337.2926","0.03714167","0.0103714","0.0414856","0.0675303","2.24","889.4986","0.03709167","0.0125981","0.0503924","0.06743939","2.24","870.7466","0.0371","0.0123418","0.0493672","0.06745455"
