"1 _ 1",,,
"时间","载荷","行程","位移"
"sec","N","mm","mm"
"35.87","972.554","11.95216","11.95216"
"35.88","972.545","11.95549","11.95549"
"35.89","972.5346","11.9588","11.9588"
"35.9","972.5228","11.96212","11.96212"
"35.91","972.5094","11.96545","11.96545"
"35.92","972.4942","11.96879","11.96879"
"35.93","972.4778","11.97215","11.97215"
"35.94","972.4604","11.97549","11.97549"
"35.95","972.4418","11.97883","11.97883"
"35.96","972.4222","11.98216","11.98216"
"35.97","972.4028","11.98549","11.98549"
"35.98","972.3842","11.98883","11.98883"
"35.99","972.3656","11.99217","11.99217"
"36","972.3472","11.99551","11.99551"
"36.01","972.3304","11.99884","11.99884"
"36.02","972.3154","12.00218","12.00218"
"36.03","972.3018","12.0055","12.0055"
"36.04","972.2886","12.00883","12.00883"
"36.05","972.2756","12.01216","12.01216"
"36.06","972.2626","12.01548","12.01548"
"36.07","972.2492","12.0188","12.0188"
"36.08","972.2348","12.02213","12.02213"
"36.09","972.2198","12.02545","12.02545"
"36.1","972.2026","12.02878","12.02878"
"36.11","972.183","12.03211","12.03211"
"36.12","972.161","12.03545","12.03545"
"36.13","972.136","12.0388","12.0388"
"36.14","972.1082","12.04215","12.04215"
"36.15","972.0778","12.04549","12.04549"
"36.16","972.0456","12.04883","12.04883"
"36.17","972.0126","12.05217","12.05217"
"36.18","971.9802","12.05551","12.05551"
"36.19","971.9504","12.05885","12.05885"
"36.2","971.9244","12.06219","12.06219"
"36.21","971.9038","12.06553","12.06553"
"36.22","971.889","12.06887","12.06887"
"36.23","971.8786","12.07218","12.07218"
"36.24","971.8706","12.07551","12.07551"
"36.25","971.8634","12.07883","12.07883"
"36.26","971.856","12.08215","12.08215"
"36.27","971.8464","12.08547","12.08547"
"36.28","971.8338","12.08881","12.08881"
"36.29","971.8186","12.09213","12.09213"
"36.3","971.801","12.09545","12.09545"
"36.31","971.7802","12.09878","12.09878"
"36.32","971.756","12.10213","12.10213"
"36.33","971.7284","12.10548","12.10548"
"36.34","971.6986","12.10883","12.10883"
"36.35","971.6674","12.11217","12.11217"
"36.36","971.6356","12.11551","12.11551"
"36.37","971.6052","12.11884","12.11884"
"36.38","971.5772","12.12218","12.12218"
"36.39","971.5508","12.1255","12.1255"
"36.4","971.5254","12.12884","12.12884"
"36.41","971.5008","12.13219","12.13219"
"36.42","971.477","12.13553","12.13553"
"36.43","971.455","12.13885","12.13885"
"36.44","971.4344","12.14217","12.14217"
"36.45","971.415","12.1455","12.1455"
"36.46","971.3958","12.14882","12.14882"
"36.47","971.3772","12.15214","12.15214"
"36.48","971.3592","12.15547","12.15547"
"36.49","971.3412","12.1588","12.1588"
"36.5","971.3226","12.16212","12.16212"
"36.51","971.3028","12.16544","12.16544"
"36.52","971.281","12.16878","12.16878"
"36.53","971.2574","12.17213","12.17213"
"36.54","971.2332","12.17549","12.17549"
"36.55","971.2098","12.17883","12.17883"
"36.56","971.1896","12.18217","12.18217"
"36.57","971.1734","12.18551","12.18551"
"36.58","971.1602","12.18885","12.18885"
"36.59","971.1488","12.19218","12.19218"
"36.6","971.1382","12.19552","12.19552"
"36.61","971.1272","12.19886","12.19886"
"36.62","971.1154","12.20219","12.20219"
"36.63","971.104","12.20552","12.20552"
"36.64","971.0932","12.20884","12.20884"
"36.65","971.0828","12.21217","12.21217"
"36.66","971.0728","12.21549","12.21549"
"36.67","971.063","12.21882","12.21882"
"36.68","971.0524","12.22215","12.22215"
"36.69","971.0398","12.22547","12.22547"
"36.7","971.0246","12.22879","12.22879"
"36.71","971.0072","12.23213","12.23213"
"36.72","970.9888","12.23546","12.23546"
"36.73","970.9708","12.23879","12.23879"
"36.74","970.9546","12.24215","12.24215"
"36.75","970.939","12.2455","12.2455"
"36.76","970.9229","12.24884","12.24884"
"36.77","970.9054","12.25218","12.25218"
"36.78","970.8872","12.25552","12.25552"
"36.79","970.8684","12.25884","12.25884"
"36.8","970.8488","12.26218","12.26218"
"36.81","970.8288","12.26551","12.26551"
"36.82","970.8092","12.26884","12.26884"
"36.83","970.7916","12.27216","12.27216"
"36.84","970.7764","12.27548","12.27548"
"36.85","970.7642","12.2788","12.2788"
"36.86","970.755","12.28212","12.28212"
"36.87","970.7472","12.28545","12.28545"
"36.88","970.7392","12.28879","12.28879"
"36.89","970.7296","12.29212","12.29212"
"36.9","970.7172","12.29544","12.29544"
"36.91","970.7024","12.29877","12.29877"
"36.92","970.6874","12.30212","12.30212"
"36.93","970.6738","12.30546","12.30546"
"36.94","970.6618","12.3088","12.3088"
"36.95","970.6496","12.31215","12.31215"
"36.96","970.6352","12.3155","12.3155"
"36.97","970.6184","12.31885","12.31885"
"36.98","970.599","12.32219","12.32219"
"36.99","970.5782","12.32553","12.32553"
"37","970.5572","12.32886","12.32886"
"37.01","970.536","12.3322","12.3322"
"37.02","970.5156","12.33554","12.33554"
"37.03","970.4972","12.33886","12.33886"
"37.04","970.4822","12.34218","12.34218"
"37.05","970.4705","12.34552","12.34552"
"37.06","970.4608","12.34883","12.34883"
"37.07","970.452","12.35215","12.35215"
"37.08","970.4436","12.35549","12.35549"
"37.09","970.4348","12.35881","12.35881"
"37.1","970.4247","12.36213","12.36213"
"37.11","970.4124","12.36547","12.36547"
"37.12","970.397","12.36881","12.36881"
"37.13","970.3782","12.37214","12.37214"
"37.14","970.3566","12.37549","12.37549"
"37.15","970.333","12.37884","12.37884"
"37.16","970.3072","12.38217","12.38217"
"37.17","970.28","12.38551","12.38551"
"37.18","970.2516","12.38885","12.38885"
"37.19","970.2236","12.39217","12.39217"
"37.2","970.1964","12.3955","12.3955"
"37.21","970.1698","12.39883","12.39883"
"37.22","970.1438","12.40217","12.40217"
"37.23","970.1194","12.4055","12.4055"
"37.24","970.0976","12.40882","12.40882"
"37.25","970.0776","12.41214","12.41214"
"37.26","970.058","12.41546","12.41546"
"37.27","970.0376","12.41878","12.41878"
"37.28","970.016","12.42212","12.42212"
"37.29","969.9936","12.42544","12.42544"
"37.3","969.9724","12.42877","12.42877"
"37.31","969.953","12.4321","12.4321"
"37.32","969.9346","12.43544","12.43544"
"37.33","969.917","12.4388","12.4388"
"37.34","969.8996","12.44214","12.44214"
"37.35","969.8824","12.44549","12.44549"
"37.36","969.8662","12.44883","12.44883"
"37.37","969.8508","12.45218","12.45218"
"37.38","969.836","12.45553","12.45553"
"37.39","969.8222","12.45887","12.45887"
"37.4","969.8084","12.46222","12.46222"
"37.41","969.7944","12.46555","12.46555"
"37.42","969.7804","12.46888","12.46888"
"37.43","969.7656","12.4722","12.4722"
"37.44","969.7502","12.47552","12.47552"
"37.45","969.7342","12.47885","12.47885"
"37.46","969.7172","12.48217","12.48217"
"37.47","969.699","12.48549","12.48549"
"37.48","969.679","12.48882","12.48882"
"37.49","969.6564","12.49213","12.49213"
"37.5","969.6308","12.49546","12.49546"
"37.51","969.6026","12.4988","12.4988"
"37.52","969.5736","12.50213","12.50213"
"37.53","969.5454","12.50547","12.50547"
"37.54","969.5196","12.50882","12.50882"
"37.55","969.497","12.51216","12.51216"
"37.56","969.477","12.5155","12.5155"
"37.57","969.4594","12.51883","12.51883"
"37.58","969.4436","12.52217","12.52217"
"37.59","969.4296","12.5255","12.5255"
"37.6","969.4166","12.52882","12.52882"
"37.61","969.4042","12.53217","12.53217"
"37.62","969.3932","12.5355","12.5355"
"37.63","969.3828","12.53883","12.53883"
"37.64","969.3728","12.54216","12.54216"
"37.65","969.3634","12.54548","12.54548"
"37.66","969.3542","12.5488","12.5488"
"37.67","969.3463","12.55212","12.55212"
"37.68","969.3392","12.55545","12.55545"
"37.69","969.333","12.55877","12.55877"
"37.7","969.3262","12.5621","12.5621"
"37.71","969.318","12.56545","12.56545"
"37.72","969.3072","12.5688","12.5688"
"37.73","969.294","12.57214","12.57214"
"37.74","969.2802","12.57549","12.57549"
"37.75","969.267","12.57883","12.57883"
"37.76","969.2549","12.58217","12.58217"
"37.77","969.2442","12.58552","12.58552"
"37.78","969.2352","12.58886","12.58886"
"37.79","969.2274","12.5922","12.5922"
"37.8","969.2208","12.59554","12.59554"
"37.81","969.2152","12.59888","12.59888"
"37.82","969.21","12.60221","12.60221"
"37.83","969.2036","12.60553","12.60553"
"37.84","969.1954","12.60886","12.60886"
"37.85","969.186","12.61218","12.61218"
"37.86","969.176","12.6155","12.6155"
"37.87","969.1652","12.61882","12.61882"
"37.88","969.1526","12.62215","12.62215"
"37.89","969.1396","12.62547","12.62547"
"37.9","969.1262","12.62879","12.62879"
"37.91","969.1122","12.63212","12.63212"
"37.92","969.096","12.63546","12.63546"
"37.93","969.077","12.6388","12.6388"
"37.94","969.0548","12.64215","12.64215"
"37.95","969.0306","12.6455","12.6455"
"37.96","969.0058","12.64882","12.64882"
"37.97","968.9814","12.65216","12.65216"
"37.98","968.9574","12.6555","12.6555"
"37.99","968.9342","12.65884","12.65884"
"38","968.9126","12.66218","12.66218"
"38.01","968.8926","12.66551","12.66551"
"38.02","968.8736","12.66885","12.66885"
"38.03","968.8564","12.67218","12.67218"
"38.04","968.8404","12.6755","12.6755"
"38.05","968.8252","12.67883","12.67883"
"38.06","968.8112","12.68214","12.68214"
"38.07","968.7974","12.68546","12.68546"
"38.08","968.7838","12.68879","12.68879"
"38.09","968.7704","12.69212","12.69212"
"38.1","968.7576","12.69543","12.69543"
"38.11","968.7458","12.69878","12.69878"
"38.12","968.7342","12.70213","12.70213"
"38.13","968.7226","12.70547","12.70547"
"38.14","968.7108","12.70882","12.70882"
"38.15","968.698","12.71215","12.71215"
"38.16","968.6828","12.71549","12.71549"
"38.17","968.6646","12.71883","12.71883"
"38.18","968.644","12.72218","12.72218"
"38.19","968.6212","12.72552","12.72552"
"38.2","968.5974","12.72886","12.72886"
"38.21","968.5742","12.7322","12.7322"
"38.22","968.552","12.73554","12.73554"
"38.23","968.5304","12.73886","12.73886"
"38.24","968.5084","12.74218","12.74218"
"38.25","968.4852","12.74552","12.74552"
"38.26","968.4615","12.74883","12.74883"
"38.27","968.4384","12.75215","12.75215"
"38.28","968.4148","12.75548","12.75548"
"38.29","968.3904","12.7588","12.7588"
"38.3","968.3647","12.76213","12.76213"
"38.31","968.3382","12.76547","12.76547"
"38.32","968.3118","12.76881","12.76881"
"38.33","968.2864","12.77216","12.77216"
"38.34","968.2634","12.7755","12.7755"
"38.35","968.2428","12.77884","12.77884"
"38.36","968.2244","12.78217","12.78217"
"38.37","968.207","12.7855","12.7855"
"38.38","968.19","12.78884","12.78884"
"38.39","968.1726","12.79218","12.79218"
"38.4","968.1546","12.79552","12.79552"
"38.41","968.1366","12.79885","12.79885"
"38.42","968.119","12.8022","12.8022"
"38.43","968.102","12.80552","12.80552"
"38.44","968.0848","12.80884","12.80884"
"38.45","968.0672","12.81217","12.81217"
"38.46","968.0486","12.81548","12.81548"
"38.47","968.0291","12.81879","12.81879"
"38.48","968.0084","12.82213","12.82213"
"38.49","967.9872","12.82545","12.82545"
"38.5","967.966","12.82877","12.82877"
"38.51","967.946","12.8321","12.8321"
"38.52","967.9282","12.83544","12.83544"
"38.53","967.9142","12.83879","12.83879"
"38.54","967.9036","12.84215","12.84215"
"38.55","967.8946","12.8455","12.8455"
"38.56","967.885","12.84884","12.84884"
"38.57","967.874","12.85218","12.85218"
"38.58","967.861","12.85553","12.85553"
"38.59","967.8462","12.85885","12.85885"
"38.6","967.8298","12.86219","12.86219"
"38.61","967.8116","12.86553","12.86553"
"38.62","967.7922","12.86887","12.86887"
"38.63","967.7722","12.8722","12.8722"
"38.64","967.753","12.87553","12.87553"
"38.65","967.7342","12.87884","12.87884"
"38.66","967.7158","12.88217","12.88217"
"38.67","967.6982","12.88548","12.88548"
"38.68","967.682","12.88883","12.88883"
"38.69","967.6674","12.89214","12.89214"
"38.7","967.6534","12.89547","12.89547"
"38.71","967.6394","12.89879","12.89879"
"38.72","967.625","12.90213","12.90213"
"38.73","967.611","12.90547","12.90547"
"38.74","967.5978","12.90882","12.90882"
"38.75","967.5864","12.91217","12.91217"
"38.76","967.5756","12.91551","12.91551"
"38.77","967.5648","12.91885","12.91885"
"38.78","967.5552","12.92219","12.92219"
"38.79","967.5478","12.92551","12.92551"
"38.8","967.5418","12.92884","12.92884"
"38.81","967.5356","12.93217","12.93217"
"38.82","967.5286","12.93551","12.93551"
"38.83","967.5196","12.93883","12.93883"
"38.84","967.5086","12.94215","12.94215"
"38.85","967.495","12.94548","12.94548"
"38.86","967.4794","12.94879","12.94879"
"38.87","967.4619","12.95213","12.95213"
"38.88","967.4432","12.95546","12.95546"
"38.89","967.4236","12.95879","12.95879"
"38.9","967.404","12.96211","12.96211"
"38.91","967.3848","12.96544","12.96544"
"38.92","967.3666","12.96878","12.96878"
"38.93","967.3496","12.97213","12.97213"
"38.94","967.3334","12.97548","12.97548"
"38.95","967.318","12.97883","12.97883"
"38.96","967.304","12.98216","12.98216"
"38.97","967.2926","12.98551","12.98551"
"38.98","967.2826","12.98885","12.98885"
"38.99","967.272","12.99219","12.99219"
"39","967.2596","12.99553","12.99553"
"39.01","967.2452","12.99888","12.99888"
"39.02","967.2284","13.00221","13.00221"
"39.03","967.2101","13.00553","13.00553"
"39.04","967.1906","13.00885","13.00885"
"39.05","967.1704","13.01218","13.01218"
"39.06","967.1504","13.0155","13.0155"
"39.07","967.1306","13.01883","13.01883"
"39.08","967.1102","13.02216","13.02216"
"39.09","967.0886","13.02548","13.02548"
"39.1","967.065","13.0288","13.0288"
"39.11","967.039","13.03213","13.03213"
"39.12","967.0096","13.03547","13.03547"
"39.13","966.9756","13.03882","13.03882"
"39.14","966.937","13.04216","13.04216"
"39.15","966.8964","13.04551","13.04551"
"39.16","966.8562","13.04883","13.04883"
"39.17","966.8192","13.05218","13.05218"
"39.18","966.7876","13.05552","13.05552"
"39.19","966.7625","13.05883","13.05883"
"39.2","966.7434","13.06217","13.06217"
"39.21","966.7296","13.0655","13.0655"
"39.22","966.7194","13.06883","13.06883"
"39.23","966.712","13.07216","13.07216"
"39.24","966.7066","13.07547","13.07547"
"39.25","966.7012","13.07881","13.07881"
"39.26","966.6956","13.08212","13.08212"
"39.27","966.6898","13.08545","13.08545"
"39.28","966.6838","13.08879","13.08879"
"39.29","966.6786","13.09212","13.09212"
"39.3","966.6728","13.09544","13.09544"
"39.31","966.6654","13.09877","13.09877"
"39.32","966.6546","13.10211","13.10211"
"39.33","966.6402","13.10547","13.10547"
"39.34","966.6222","13.10882","13.10882"
"39.35","966.6024","13.11217","13.11217"
"39.36","966.5824","13.11552","13.11552"
"39.37","966.5644","13.11886","13.11886"
"39.38","966.5482","13.1222","13.1222"
"39.39","966.5338","13.12554","13.12554"
"39.4","966.52","13.12889","13.12889"
"39.41","966.5062","13.13223","13.13223"
"39.42","966.492","13.13556","13.13556"
"39.43","966.4768","13.13888","13.13888"
"39.44","966.4602","13.1422","13.1422"
"39.45","966.442","13.14552","13.14552"
"39.46","966.423","13.14884","13.14884"
"39.47","966.4034","13.15216","13.15216"
"39.48","966.3836","13.15548","13.15548"
"39.49","966.364","13.1588","13.1588"
"39.5","966.345","13.16213","13.16213"
"39.51","966.3276","13.16547","13.16547"
"39.52","966.3114","13.1688","13.1688"
"39.53","966.2964","13.17214","13.17214"
"39.54","966.2816","13.17548","13.17548"
"39.55","966.267","13.17883","13.17883"
"39.56","966.2526","13.18216","13.18216"
"39.57","966.2384","13.18549","13.18549"
"39.58","966.225","13.18883","13.18883"
"39.59","966.212","13.19215","13.19215"
"39.6","966.1986","13.19549","13.19549"
"39.61","966.185","13.19883","13.19883"
"39.62","966.1714","13.20217","13.20217"
"39.63","966.1584","13.20549","13.20549"
"39.64","966.1458","13.20882","13.20882"
"39.65","966.1328","13.21215","13.21215"
"39.66","966.119","13.21547","13.21547"
"39.67","966.1048","13.21879","13.21879"
"39.68","966.0912","13.22213","13.22213"
"39.69","966.0778","13.22545","13.22545"
"39.7","966.0638","13.22877","13.22877"
"39.71","966.0502","13.23211","13.23211"
"39.72","966.0378","13.23547","13.23547"
"39.73","966.0268","13.23881","13.23881"
"39.74","966.015","13.24216","13.24216"
"39.75","966.0014","13.2455","13.2455"
"39.76","965.9858","13.24884","13.24884"
"39.77","965.9702","13.25218","13.25218"
"39.78","965.9564","13.25553","13.25553"
"39.79","965.9468","13.25887","13.25887"
"39.8","965.942","13.26221","13.26221"
"39.81","965.9396","13.26555","13.26555"
"39.82","965.9372","13.26888","13.26888"
"39.83","965.9352","13.2722","13.2722"
"39.84","965.9334","13.27553","13.27553"
"39.85","965.9302","13.27885","13.27885"
"39.86","965.9254","13.28217","13.28217"
"39.87","965.9196","13.28548","13.28548"
"39.88","965.9122","13.28882","13.28882"
"39.89","965.9034","13.29213","13.29213"
"39.9","965.8936","13.29546","13.29546"
"39.91","965.8826","13.29879","13.29879"
"39.92","965.8702","13.30212","13.30212"
"39.93","965.8576","13.30548","13.30548"
"39.94","965.8448","13.30883","13.30883"
"39.95","965.8312","13.31217","13.31217"
"39.96","965.8152","13.3155","13.3155"
"39.97","965.7954","13.31884","13.31884"
"39.98","965.7704","13.32218","13.32218"
"39.99","965.7414","13.32551","13.32551"
"40","965.711","13.32884","13.32884"
"40.01","965.6826","13.33218","13.33218"
"40.02","965.6572","13.33551","13.33551"
"40.03","965.6352","13.33883","13.33883"
"40.04","965.6162","13.34216","13.34216"
"40.05","965.5996","13.34548","13.34548"
"40.06","965.5858","13.3488","13.3488"
"40.07","965.575","13.35213","13.35213"
"40.08","965.566","13.35545","13.35545"
"40.09","965.5568","13.35878","13.35878"
"40.1","965.546","13.36211","13.36211"
"40.11","965.5324","13.36545","13.36545"
"40.12","965.5168","13.36879","13.36879"
"40.13","965.4998","13.37214","13.37214"
"40.14","965.4808","13.37549","13.37549"
"40.15","965.4604","13.37883","13.37883"
"40.16","965.4388","13.38217","13.38217"
"40.17","965.4166","13.38551","13.38551"
"40.18","965.3952","13.38885","13.38885"
"40.19","965.375","13.39219","13.39219"
"40.2","965.3556","13.39553","13.39553"
"40.21","965.3372","13.39888","13.39888"
"40.22","965.3188","13.4022","13.4022"
"40.23","965.2996","13.40552","13.40552"
"40.24","965.2786","13.40885","13.40885"
"40.25","965.2562","13.41218","13.41218"
"40.26","965.232","13.41549","13.41549"
"40.27","965.2054","13.41882","13.41882"
"40.28","965.177","13.42214","13.42214"
