"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"17.01","2547.543","0.28325","0.0199577","0.0399154","0.515",,,,,,,,,,,,
"17.02","2548.534","0.2834167","0.0199682","0.0399364","0.515303",,,,,,,,,,,,
"17.03","2549.525","0.2835833","0.0199798","0.0399596","0.515606",,,,,,,,,,,,
"17.04","2550.515","0.28375","0.019992","0.039984","0.5159091",,,,,,,,,,,,
"17.05","2551.503","0.2839167","0.0200043","0.0400086","0.5162121",,,,,,,,,,,,
"17.06","2552.488","0.2840833","0.0200159","0.0400318","0.5165152",,,,,,,,,,,,
"17.07","2553.469","0.2842583","0.0200258","0.0400516","0.5168333",,,,,,,,,,,,
"17.08","2554.446","0.284425","0.0200341","0.0400682","0.5171363",,,,,,,,,,,,
"17.09","2555.421","0.2845833","0.020041","0.040082","0.5174242",,,,,,,,,,,,
"17.1","2556.397","0.28475","0.0200475","0.040095","0.5177273",,,,,,,,,,,,
"17.11","2557.375","0.2849167","0.0200547","0.0401094","0.5180303",,,,,,,,,,,,
"17.12","2558.354","0.2850833","0.0200629","0.0401258","0.5183333",,,,,,,,,,,,
"17.13","2559.333","0.28525","0.0200724","0.0401448","0.5186363",,,,,,,,,,,,
"17.14","2560.313","0.2854167","0.0200833","0.0401666","0.5189394",,,,,,,,,,,,
"17.15","2561.29","0.2855833","0.0200954","0.0401908","0.5192425",,,,,,,,,,,,
"17.16","2562.264","0.28575","0.0201084","0.0402168","0.5195455",,,,,,,,,,,,
"17.17","2563.237","0.2859167","0.0201221","0.0402442","0.5198485",,,,,,,,,,,,
"17.18","2564.209","0.2860833","0.0201364","0.0402728","0.5201516",,,,,,,,,,,,
"17.19","2565.181","0.28625","0.0201509","0.0403018","0.5204545",,,,,,,,,,,,
"17.2","2566.154","0.2864167","0.020165","0.04033","0.5207576",,,,,,,,,,,,
"17.21","2567.125","0.2865833","0.020178","0.040356","0.5210606",,,,,,,,,,,,
"17.22","2568.097","0.28675","0.0201893","0.0403786","0.5213636",,,,,,,,,,,,
"17.23","2569.066","0.2869167","0.0201988","0.0403976","0.5216667",,,,,,,,,,,,
"17.24","2570.035","0.2870833","0.0202065","0.040413","0.5219697",,,,,,,,,,,,
"17.25","2571.003","0.28725","0.020213","0.040426","0.5222728",,,,,,,,,,,,
"17.26","2571.97","0.2874167","0.0202196","0.0404392","0.5225757",,,,,,,,,,,,
"17.27","2572.937","0.2875834","0.0202264","0.0404528","0.5228788",,,,,,,,,,,,
"17.28","2573.903","0.28775","0.0202332","0.0404664","0.5231818",,,,,,,,,,,,
"17.29","2574.87","0.2879167","0.0202396","0.0404792","0.5234848",,,,,,,,,,,,
"17.3","2575.839","0.2880833","0.0202453","0.0404906","0.5237879",,,,,,,,,,,,
"17.31","2576.81","0.28825","0.0202503","0.0405006","0.5240909",,,,,,,,,,,,
"17.32","2577.783","0.2884167","0.0202548","0.0405096","0.524394",,,,,,,,,,,,
"17.33","2578.759","0.2885833","0.0202592","0.0405184","0.524697",,,,,,,,,,,,
"17.34","2579.735","0.28875","0.0202637","0.0405274","0.525",,,,,,,,,,,,
"17.35","2580.711","0.2889167","0.0202684","0.0405368","0.5253031",,,,,,,,,,,,
"17.36","2581.688","0.2890833","0.0202734","0.0405468","0.525606",,,,,,,,,,,,
"17.37","2582.665","0.28925","0.0202789","0.0405578","0.5259091",,,,,,,,,,,,
"17.38","2583.642","0.2894167","0.0202846","0.0405692","0.5262121",,,,,,,,,,,,
"17.39","2584.618","0.2895833","0.0202903","0.0405806","0.5265151",,,,,,,,,,,,
"17.4","2585.592","0.28975","0.0202958","0.0405916","0.5268182",,,,,,,,,,,,
"17.41","2586.564","0.2899167","0.0203013","0.0406026","0.5271212",,,,,,,,,,,,
"17.42","2587.533","0.2900833","0.0203073","0.0406146","0.5274243",,,,,,,,,,,,
"17.43","2588.499","0.29025","0.0203144","0.0406288","0.5277273",,,,,,,,,,,,
"17.44","2589.462","0.2904167","0.0203226","0.0406452","0.5280303",,,,,,,,,,,,
"17.45","2590.424","0.2905833","0.0203311","0.0406622","0.5283333",,,,,,,,,,,,
"17.46","2591.387","0.29075","0.0203395","0.040679","0.5286363",,,,,,,,,,,,
"17.47","2592.351","0.2909167","0.0203484","0.0406968","0.5289394",,,,,,,,,,,,
"17.48","2593.319","0.2910833","0.0203579","0.0407158","0.5292425",,,,,,,,,,,,
"17.49","2594.291","0.29125","0.0203681","0.0407362","0.5295454",,,,,,,,,,,,
"17.5","2595.266","0.2914167","0.0203786","0.0407572","0.5298485",,,,,,,,,,,,
"17.51","2596.244","0.2915833","0.0203887","0.0407774","0.5301515",,,,,,,,,,,,
"17.52","2597.224","0.29175","0.0203987","0.0407974","0.5304546",,,,,,,,,,,,
"17.53","2598.207","0.2919167","0.0204092","0.0408184","0.5307575",,,,,,,,,,,,
"17.54","2599.191","0.2920833","0.0204204","0.0408408","0.5310606",,,,,,,,,,,,
"17.55","2600.177","0.29225","0.0204323","0.0408646","0.5313636",,,,,,,,,,,,
"17.56","2601.163","0.2924167","0.0204446","0.0408892","0.5316667",,,,,,,,,,,,
"17.57","2602.147","0.2925833","0.020457","0.040914","0.5319697",,,,,,,,,,,,
"17.58","2603.129","0.29275","0.02047","0.04094","0.5322728",,,,,,,,,,,,
"17.59","2604.109","0.2929167","0.0204841","0.0409682","0.5325757",,,,,,,,,,,,
"17.6","2605.088","0.2930833","0.0204994","0.0409988","0.5328788",,,,,,,,,,,,
"17.61","2606.067","0.29325","0.0205157","0.0410314","0.5331818",,,,,,,,,,,,
"17.62","2607.046","0.2934167","0.0205323","0.0410646","0.5334849",,,,,,,,,,,,
"17.63","2608.026","0.2935833","0.0205484","0.0410968","0.5337878",,,,,,,,,,,,
"17.64","2609.007","0.29375","0.0205628","0.0411256","0.5340909",,,,,,,,,,,,
"17.65","2609.988","0.2939167","0.0205746","0.0411492","0.534394",,,,,,,,,,,,
"17.66","2610.97","0.2940833","0.0205841","0.0411682","0.534697",,,,,,,,,,,,
"17.67","2611.951","0.29425","0.0205925","0.041185","0.535",,,,,,,,,,,,
"17.68","2612.93","0.294425","0.0206003","0.0412006","0.5353182",,,,,,,,,,,,
"17.69","2613.91","0.2945834","0.0206079","0.0412158","0.5356061",,,,,,,,,,,,
"17.7","2614.89","0.29475","0.0206157","0.0412314","0.5359091",,,,,,,,,,,,
"17.71","2615.872","0.294925","0.0206236","0.0412472","0.5362273",,,,,,,,,,,,
"17.72","2616.856","0.2950833","0.0206315","0.041263","0.5365152",,,,,,,,,,,,
"17.73","2617.843","0.29525","0.0206392","0.0412784","0.5368182",,,,,,,,,,,,
"17.74","2618.832","0.2954167","0.0206468","0.0412936","0.5371212",,,,,,,,,,,,
"17.75","2619.824","0.2955833","0.0206546","0.0413092","0.5374243",,,,,,,,,,,,
"17.76","2620.818","0.29575","0.020663","0.041326","0.5377272",,,,,,,,,,,,
"17.77","2621.813","0.2959167","0.020672","0.041344","0.5380303",,,,,,,,,,,,
"17.78","2622.81","0.2960833","0.0206811","0.0413622","0.5383333",,,,,,,,,,,,
"17.79","2623.807","0.29625","0.0206902","0.0413804","0.5386364",,,,,,,,,,,,
"17.8","2624.803","0.2964167","0.020699","0.041398","0.5389394",,,,,,,,,,,,
"17.81","2625.796","0.2965833","0.0207072","0.0414144","0.5392424",,,,,,,,,,,,
"17.82","2626.787","0.29675","0.0207149","0.0414298","0.5395455",,,,,,,,,,,,
"17.83","2627.776","0.2969167","0.0207221","0.0414442","0.5398485",,,,,,,,,,,,
"17.84","2628.762","0.2970833","0.0207288","0.0414576","0.5401515",,,,,,,,,,,,
"17.85","2629.746","0.29725","0.0207351","0.0414702","0.5404546",,,,,,,,,,,,
"17.86","2630.727","0.2974167","0.0207408","0.0414816","0.5407575",,,,,,,,,,,,
"17.87","2631.704","0.2975833","0.0207462","0.0414924","0.5410606",,,,,,,,,,,,
"17.88","2632.68","0.29775","0.020752","0.041504","0.5413636",,,,,,,,,,,,
"17.89","2633.655","0.2979167","0.0207583","0.0415166","0.5416667",,,,,,,,,,,,
"17.9","2634.63","0.2980833","0.0207647","0.0415294","0.5419697",,,,,,,,,,,,
"17.91","2635.605","0.29825","0.020771","0.041542","0.5422727",,,,,,,,,,,,
"17.92","2636.58","0.2984167","0.0207776","0.0415552","0.5425758",,,,,,,,,,,,
"17.93","2637.555","0.2985833","0.020785","0.04157","0.5428788",,,,,,,,,,,,
"17.94","2638.531","0.29875","0.0207934","0.0415868","0.5431818",,,,,,,,,,,,
"17.95","2639.507","0.2989167","0.0208027","0.0416054","0.5434848",,,,,,,,,,,,
"17.96","2640.484","0.2990833","0.0208125","0.041625","0.5437878",,,,,,,,,,,,
"17.97","2641.462","0.29925","0.0208229","0.0416458","0.5440909",,,,,,,,,,,,
"17.98","2642.443","0.2994083","0.0208344","0.0416688","0.5443788",,,,,,,,,,,,
"17.99","2643.423","0.2995833","0.0208467","0.0416934","0.544697",,,,,,,,,,,,
"18","2644.403","0.29975","0.0208594","0.0417188","0.545",,,,,,,,,,,,
"18.01","2645.38","0.2999167","0.0208725","0.041745","0.545303",,,,,,,,,,,,
"18.02","2646.354","0.3000833","0.0208847","0.0417694","0.5456061",,,,,,,,,,,,
"18.03","2647.327","0.30025","0.0208947","0.0417894","0.545909",,,,,,,,,,,,
"18.04","2648.299","0.3004167","0.0209026","0.0418052","0.5462121",,,,,,,,,,,,
"18.05","2649.271","0.3005833","0.0209095","0.041819","0.5465151",,,,,,,,,,,,
"18.06","2650.242","0.30075","0.0209158","0.0418316","0.5468183",,,,,,,,,,,,
"18.07","2651.213","0.3009167","0.0209219","0.0418438","0.5471212",,,,,,,,,,,,
"18.08","2652.184","0.3010833","0.0209279","0.0418558","0.5474243",,,,,,,,,,,,
"18.09","2653.156","0.30125","0.0209339","0.0418678","0.5477273",,,,,,,,,,,,
"18.1","2654.129","0.301425","0.0209402","0.0418804","0.5480455",,,,,,,,,,,,
"18.11","2655.104","0.3015833","0.0209476","0.0418952","0.5483333",,,,,,,,,,,,
"18.12","2656.079","0.30175","0.0209563","0.0419126","0.5486364",,,,,,,,,,,,
"18.13","2657.055","0.3019167","0.0209662","0.0419324","0.5489393",,,,,,,,,,,,
"18.14","2658.031","0.3020917","0.020977","0.041954","0.5492575",,,,,,,,,,,,
"18.15","2659.007","0.30225","0.0209881","0.0419762","0.5495455",,,,,,,,,,,,
"18.16","2659.983","0.3024167","0.0209987","0.0419974","0.5498485",,,,,,,,,,,,
"18.17","2660.959","0.3025833","0.0210081","0.0420162","0.5501515",,,,,,,,,,,,
"18.18","2661.934","0.30275","0.0210162","0.0420324","0.5504546",,,,,,,,,,,,
