"1 _ 1",,,,,,
"时间","载荷","行程","引伸计1","位移","位移(应变)","引伸计1(应变)"
"sec","N","mm","mm","mm","%","%"
"197.38","7667.275","3.796733","2.482514","2.482514","9.930057","9.930057"
"197.39","7668.014","3.798075","2.483527","2.483527","9.93411","9.93411"
"197.4","7668.749","3.799408","2.48454","2.48454","9.938159","9.938159"
"197.41","7669.479","3.800733","2.485551","2.485551","9.942204","9.942204"
"197.42","7670.203","3.802058","2.486561","2.486561","9.946245","9.946245"
"197.43","7670.918","3.803383","2.487571","2.487571","9.950283","9.950283"
"197.44","7671.622","3.804708","2.48858","2.48858","9.954318","9.954318"
"197.45","7672.305","3.806033","2.489588","2.489588","9.958351","9.958351"
"197.46","7672.963","3.807375","2.490596","2.490596","9.962383","9.962383"
"197.47","7673.599","3.808717","2.491603","2.491603","9.966413","9.966413"
"197.48","7674.22","3.81005","2.49261","2.49261","9.97044","9.97044"
"197.49","7674.834","3.811383","2.493616","2.493616","9.974464","9.974464"
"197.5","7675.458","3.812717","2.494622","2.494622","9.978486","9.978486"
"197.51","7676.101","3.81405","2.495627","2.495627","9.982507","9.982507"
"197.52","7676.77","3.815383","2.496631","2.496631","9.986526","9.986526"
"197.53","7677.466","3.8167","2.497634","2.497634","9.990537","9.990537"
"197.54","7678.189","3.818042","2.498635","2.498635","9.994541","9.994541"
"197.55","7678.931","3.819375","2.499635","2.499635","9.99854","9.99854"
"197.56","7679.686","3.820717","2.500634","2.500634","10.00254","10.00254"
"197.57","7680.45","3.82205","2.501633","2.501633","10.00653","10.00653"
"197.58","7681.219","3.823392","2.502633","2.502633","10.01053","10.01053"
"197.59","7681.988","3.824717","2.503633","2.503633","10.01453","10.01453"
"197.6","7682.752","3.82605","2.504635","2.504635","10.01854","10.01854"
"197.61","7683.513","3.827383","2.505639","2.505639","10.02256","10.02256"
"197.62","7684.267","3.828717","2.506645","2.506645","10.02658","10.02658"
"197.63","7685.017","3.830067","2.507653","2.507653","10.03061","10.03061"
"197.64","7685.766","3.831417","2.508665","2.508665","10.03466","10.03466"
"197.65","7686.517","3.83275","2.509677","2.509677","10.03871","10.03871"
"197.66","7687.27","3.834083","2.51069","2.51069","10.04276","10.04276"
"197.67","7688.026","3.835408","2.511703","2.511703","10.04681","10.04681"
"197.68","7688.785","3.836733","2.512714","2.512714","10.05086","10.05086"
"197.69","7689.545","3.838058","2.513726","2.513726","10.0549","10.0549"
"197.7","7690.305","3.839392","2.514737","2.514737","10.05895","10.05895"
"197.71","7691.059","3.840725","2.515748","2.515748","10.06299","10.06299"
"197.72","7691.803","3.842067","2.516759","2.516759","10.06703","10.06703"
"197.73","7692.536","3.8434","2.517769","2.517769","10.07108","10.07108"
"197.74","7693.256","3.844733","2.518779","2.518779","10.07512","10.07512"
"197.75","7693.965","3.846058","2.519789","2.519789","10.07915","10.07915"
"197.76","7694.667","3.847392","2.520798","2.520798","10.08319","10.08319"
"197.77","7695.361","3.848725","2.521807","2.521807","10.08723","10.08723"
"197.78","7696.05","3.85005","2.522815","2.522815","10.09126","10.09126"
"197.79","7696.734","3.851392","2.523823","2.523823","10.09529","10.09529"
"197.8","7697.417","3.852733","2.524831","2.524831","10.09932","10.09932"
"197.81","7698.1","3.854075","2.525839","2.525839","10.10336","10.10336"
"197.82","7698.788","3.855417","2.526849","2.526849","10.10739","10.10739"
"197.83","7699.485","3.85675","2.527859","2.527859","10.11144","10.11144"
"197.84","7700.194","3.858083","2.528871","2.528871","10.11548","10.11548"
"197.85","7700.915","3.859425","2.529882","2.529882","10.11953","10.11953"
"197.86","7701.646","3.860758","2.530894","2.530894","10.12358","10.12358"
"197.87","7702.388","3.8621","2.531906","2.531906","10.12762","10.12762"
"197.88","7703.139","3.863433","2.532917","2.532917","10.13167","10.13167"
"197.89","7703.896","3.864767","2.533928","2.533928","10.13571","10.13571"
"197.9","7704.659","3.8661","2.534939","2.534939","10.13976","10.13976"
"197.91","7705.423","3.867433","2.535951","2.535951","10.14381","10.14381"
"197.92","7706.182","3.868758","2.536965","2.536965","10.14786","10.14786"
"197.93","7706.931","3.870075","2.537981","2.537981","10.15192","10.15192"
"197.94","7707.665","3.871392","2.538997","2.538997","10.15599","10.15599"
"197.95","7708.382","3.872717","2.540014","2.540014","10.16005","10.16005"
"197.96","7709.081","3.87405","2.54103","2.54103","10.16412","10.16412"
"197.97","7709.763","3.875383","2.542047","2.542047","10.16819","10.16819"
"197.98","7710.428","3.876725","2.543061","2.543061","10.17224","10.17224"
"197.99","7711.083","3.878058","2.544073","2.544073","10.17629","10.17629"
"198","7711.731","3.879392","2.545085","2.545085","10.18034","10.18034"
"198.01","7712.384","3.880717","2.546096","2.546096","10.18439","10.18439"
"198.02","7713.045","3.88205","2.547108","2.547108","10.18843","10.18843"
"198.03","7713.72","3.883375","2.54812","2.54812","10.19248","10.19248"
"198.04","7714.409","3.884708","2.549133","2.549133","10.19653","10.19653"
"198.05","7715.111","3.886058","2.550146","2.550146","10.20058","10.20058"
"198.06","7715.826","3.8874","2.551159","2.551159","10.20463","10.20463"
"198.07","7716.55","3.888733","2.55217","2.55217","10.20868","10.20868"
"198.08","7717.282","3.890067","2.553181","2.553181","10.21272","10.21272"
"198.09","7718.018","3.891392","2.554191","2.554191","10.21676","10.21676"
"198.1","7718.753","3.892725","2.555202","2.555202","10.22081","10.22081"
"198.11","7719.485","3.894042","2.556213","2.556213","10.22485","10.22485"
"198.12","7720.204","3.895375","2.557225","2.557225","10.2289","10.2289"
"198.13","7720.898","3.896708","2.558237","2.558237","10.23295","10.23295"
"198.14","7721.563","3.89805","2.559248","2.559248","10.23699","10.23699"
"198.15","7722.2","3.8994","2.560259","2.560259","10.24104","10.24104"
"198.16","7722.823","3.900742","2.561269","2.561269","10.24508","10.24508"
"198.17","7723.445","3.902075","2.56228","2.56228","10.24912","10.24912"
"198.18","7724.081","3.903408","2.563292","2.563292","10.25317","10.25317"
"198.19","7724.74","3.904733","2.564304","2.564304","10.25722","10.25722"
"198.2","7725.425","3.906067","2.565318","2.565318","10.26127","10.26127"
"198.21","7726.133","3.907408","2.566333","2.566333","10.26533","10.26533"
"198.22","7726.862","3.908742","2.567348","2.567348","10.26939","10.26939"
"198.23","7727.606","3.910083","2.568364","2.568364","10.27346","10.27346"
"198.24","7728.363","3.911417","2.56938","2.56938","10.27752","10.27752"
"198.25","7729.125","3.91275","2.570394","2.570394","10.28158","10.28158"
"198.26","7729.889","3.914075","2.571408","2.571408","10.28563","10.28563"
"198.27","7730.646","3.915392","2.572419","2.572419","10.28968","10.28968"
"198.28","7731.393","3.916717","2.573428","2.573428","10.29371","10.29371"
"198.29","7732.123","3.91805","2.574436","2.574436","10.29774","10.29774"
"198.3","7732.835","3.919392","2.575442","2.575442","10.30177","10.30177"
"198.31","7733.531","3.920742","2.576449","2.576449","10.30579","10.30579"
"198.32","7734.213","3.922083","2.577455","2.577455","10.30982","10.30982"
"198.33","7734.888","3.923417","2.578462","2.578462","10.31385","10.31385"
"198.34","7735.562","3.92475","2.57947","2.57947","10.31788","10.31788"
"198.35","7736.243","3.926075","2.580477","2.580477","10.32191","10.32191"
"198.36","7736.933","3.9274","2.581485","2.581485","10.32594","10.32594"
"198.37","7737.634","3.928733","2.582493","2.582493","10.32997","10.32997"
"198.38","7738.342","3.930075","2.583501","2.583501","10.33401","10.33401"
"198.39","7739.054","3.931417","2.584512","2.584512","10.33805","10.33805"
"198.4","7739.767","3.93275","2.585525","2.585525","10.3421","10.3421"
"198.41","7740.479","3.934075","2.58654","2.58654","10.34616","10.34616"
"198.42","7741.191","3.935408","2.587555","2.587555","10.35022","10.35022"
"198.43","7741.901","3.936725","2.588571","2.588571","10.35428","10.35428"
"198.44","7742.608","3.93805","2.589587","2.589587","10.35835","10.35835"
"198.45","7743.309","3.939367","2.590602","2.590602","10.36241","10.36241"
"198.46","7743.998","3.940692","2.591617","2.591617","10.36647","10.36647"
"198.47","7744.673","3.942033","2.59263","2.59263","10.37052","10.37052"
"198.48","7745.333","3.943375","2.593642","2.593642","10.37457","10.37457"
"198.49","7745.981","3.944717","2.594653","2.594653","10.37861","10.37861"
"198.5","7746.625","3.946058","2.595664","2.595664","10.38265","10.38265"
"198.51","7747.274","3.947392","2.596674","2.596674","10.3867","10.3867"
"198.52","7747.936","3.948725","2.597687","2.597687","10.39075","10.39075"
"198.53","7748.613","3.95005","2.5987","2.5987","10.3948","10.3948"
"198.54","7749.305","3.951383","2.599714","2.599714","10.39886","10.39886"
"198.55","7750.009","3.952725","2.600727","2.600727","10.40291","10.40291"
"198.56","7750.721","3.954067","2.60174","2.60174","10.40696","10.40696"
"198.57","7751.438","3.955408","2.602753","2.602753","10.41101","10.41101"
"198.58","7752.161","3.956742","2.603764","2.603764","10.41506","10.41506"
"198.59","7752.886","3.958067","2.604775","2.604775","10.4191","10.4191"
"198.6","7753.609","3.959392","2.605785","2.605785","10.42314","10.42314"
"198.61","7754.329","3.960717","2.606796","2.606796","10.42718","10.42718"
"198.62","7755.04","3.962058","2.607807","2.607807","10.43123","10.43123"
"198.63","7755.743","3.9634","2.608818","2.608818","10.43527","10.43527"
"198.64","7756.437","3.964742","2.60983","2.60983","10.43932","10.43932"
"198.65","7757.121","3.966083","2.610844","2.610844","10.44338","10.44338"
"198.66","7757.8","3.967408","2.611859","2.611859","10.44744","10.44744"
"198.67","7758.477","3.968742","2.612874","2.612874","10.4515","10.4515"
"198.68","7759.161","3.970067","2.613889","2.613889","10.45556","10.45556"
"198.69","7759.852","3.9714","2.614904","2.614904","10.45962","10.45962"
"198.7","7760.55","3.972733","2.615919","2.615919","10.46368","10.46368"
"198.71","7761.254","3.974067","2.616934","2.616934","10.46774","10.46774"
"198.72","7761.96","3.9754","2.617949","2.617949","10.4718","10.4718"
"198.73","7762.665","3.97675","2.618963","2.618963","10.47585","10.47585"
"198.74","7763.367","3.978083","2.619979","2.619979","10.47992","10.47992"
"198.75","7764.06","3.979417","2.620996","2.620996","10.48398","10.48398"
"198.76","7764.739","3.980742","2.622016","2.622016","10.48806","10.48806"
"198.77","7765.399","3.982075","2.623037","2.623037","10.49215","10.49215"
"198.78","7766.043","3.9834","2.62406","2.62406","10.49624","10.49624"
"198.79","7766.676","3.984742","2.625082","2.625082","10.50033","10.50033"
"198.8","7767.303","3.986083","2.626102","2.626102","10.50441","10.50441"
"198.81","7767.931","3.987425","2.627119","2.627119","10.50847","10.50847"
"198.82","7768.568","3.988767","2.628132","2.628132","10.51253","10.51253"
"198.83","7769.224","3.9901","2.629143","2.629143","10.51657","10.51657"
"198.84","7769.902","3.991433","2.630153","2.630153","10.52061","10.52061"
"198.85","7770.604","3.992758","2.631163","2.631163","10.52465","10.52465"
"198.86","7771.326","3.994083","2.632173","2.632173","10.52869","10.52869"
"198.87","7772.061","3.995417","2.633183","2.633183","10.53273","10.53273"
"198.88","7772.799","3.99675","2.634194","2.634194","10.53678","10.53678"
"198.89","7773.535","3.998083","2.635206","2.635206","10.54082","10.54082"
"198.9","7774.263","3.999417","2.636219","2.636219","10.54488","10.54488"
"198.91","7774.981","4.00075","2.637233","2.637233","10.54893","10.54893"
"198.92","7775.686","4.002075","2.638246","2.638246","10.55299","10.55299"
"198.93","7776.377","4.003392","2.63926","2.63926","10.55704","10.55704"
"198.94","7777.058","4.004708","2.640275","2.640275","10.5611","10.5611"
"198.95","7777.727","4.006033","2.641291","2.641291","10.56516","10.56516"
"198.96","7778.385","4.007359","2.642307","2.642307","10.56923","10.56923"
"198.97","7779.031","4.0087","2.643324","2.643324","10.5733","10.5733"
"198.98","7779.667","4.010034","2.644341","2.644341","10.57737","10.57737"
"198.99","7780.296","4.011384","2.645358","2.645358","10.58143","10.58143"
"199","7780.923","4.012717","2.646373","2.646373","10.58549","10.58549"
"199.01","7781.555","4.014042","2.647387","2.647387","10.58955","10.58955"
"199.02","7782.196","4.015375","2.6484","2.6484","10.5936","10.5936"
"199.03","7782.851","4.016708","2.649413","2.649413","10.59765","10.59765"
"199.04","7783.521","4.01805","2.650427","2.650427","10.60171","10.60171"
"199.05","7784.208","4.019383","2.651443","2.651443","10.60577","10.60577"
"199.06","7784.907","4.020725","2.652462","2.652462","10.60985","10.60985"
"199.07","7785.616","4.022058","2.653481","2.653481","10.61392","10.61392"
"199.08","7786.331","4.023392","2.654501","2.654501","10.618","10.618"
"199.09","7787.049","4.024725","2.655521","2.655521","10.62209","10.62209"
"199.1","7787.767","4.02605","2.656542","2.656542","10.62617","10.62617"
"199.11","7788.478","4.027375","2.657563","2.657563","10.63025","10.63025"
"199.12","7789.18","4.0287","2.658583","2.658583","10.63433","10.63433"
"199.13","7789.869","4.03005","2.659602","2.659602","10.63841","10.63841"
"199.14","7790.543","4.031392","2.660619","2.660619","10.64248","10.64248"
"199.15","7791.203","4.032725","2.661637","2.661637","10.64655","10.64655"
"199.16","7791.853","4.034075","2.662653","2.662653","10.65061","10.65061"
"199.17","7792.5","4.035417","2.663669","2.663669","10.65468","10.65468"
"199.18","7793.151","4.03675","2.664684","2.664684","10.65874","10.65874"
"199.19","7793.811","4.038092","2.665701","2.665701","10.6628","10.6628"
"199.2","7794.484","4.039425","2.666718","2.666718","10.66687","10.66687"
"199.21","7795.171","4.040767","2.667735","2.667735","10.67094","10.67094"
"199.22","7795.87","4.042109","2.668752","2.668752","10.67501","10.67501"
"199.23","7796.579","4.04345","2.66977","2.66977","10.67908","10.67908"
"199.24","7797.293","4.044775","2.670788","2.670788","10.68315","10.68315"
"199.25","7798.006","4.046108","2.671805","2.671805","10.68722","10.68722"
"199.26","7798.707","4.047433","2.672823","2.672823","10.69129","10.69129"
"199.27","7799.385","4.04875","2.673841","2.673841","10.69537","10.69537"
"199.28","7800.04","4.050067","2.67486","2.67486","10.69944","10.69944"
"199.29","7800.67","4.0514","2.675878","2.675878","10.70351","10.70351"
"199.3","7801.281","4.052725","2.676896","2.676896","10.70758","10.70758"
"199.31","7801.876","4.054067","2.677913","2.677913","10.71165","10.71165"
"199.32","7802.466","4.0554","2.678929","2.678929","10.71572","10.71572"
"199.33","7803.057","4.056725","2.679944","2.679944","10.71977","10.71977"
"199.34","7803.658","4.058058","2.680957","2.680957","10.72383","10.72383"
"199.35","7804.274","4.059391","2.681971","2.681971","10.72788","10.72788"
"199.36","7804.908","4.060717","2.682984","2.682984","10.73194","10.73194"
"199.37","7805.56","4.06205","2.683997","2.683997","10.73599","10.73599"
"199.38","7806.226","4.063392","2.685009","2.685009","10.74004","10.74004"
"199.39","7806.904","4.064734","2.686022","2.686022","10.74409","10.74409"
"199.4","7807.596","4.066067","2.687034","2.687034","10.74814","10.74814"
"199.41","7808.298","4.067409","2.688047","2.688047","10.75219","10.75219"
"199.42","7809.009","4.068742","2.689061","2.689061","10.75624","10.75624"
"199.43","7809.725","4.070058","2.690077","2.690077","10.76031","10.76031"
"199.44","7810.442","4.071383","2.691095","2.691095","10.76438","10.76438"
"199.45","7811.153","4.072709","2.692115","2.692115","10.76846","10.76846"
"199.46","7811.852","4.074042","2.693135","2.693135","10.77254","10.77254"
"199.47","7812.535","4.075366","2.694155","2.694155","10.77662","10.77662"
"199.48","7813.202","4.076717","2.695176","2.695176","10.7807","10.7807"
"199.49","7813.856","4.078042","2.696197","2.696197","10.78479","10.78479"
"199.5","7814.505","4.079375","2.697217","2.697217","10.78887","10.78887"
"199.51","7815.157","4.0807","2.698238","2.698238","10.79295","10.79295"
"199.52","7815.813","4.082025","2.699257","2.699257","10.79703","10.79703"
"199.53","7816.474","4.08335","2.700277","2.700277","10.80111","10.80111"
"199.54","7817.137","4.084683","2.701297","2.701297","10.80519","10.80519"
"199.55","7817.8","4.086033","2.702318","2.702318","10.80927","10.80927"
"199.56","7818.459","4.087367","2.703339","2.703339","10.81336","10.81336"
"199.57","7819.116","4.088725","2.70436","2.70436","10.81744","10.81744"
"199.58","7819.774","4.090067","2.70538","2.70538","10.82152","10.82152"
"199.59","7820.434","4.0914","2.7064","2.7064","10.8256","10.8256"
"199.6","7821.093","4.092733","2.707419","2.707419","10.82968","10.82968"
"199.61","7821.748","4.094075","2.708437","2.708437","10.83375","10.83375"
"199.62","7822.399","4.095408","2.709454","2.709454","10.83781","10.83781"
"199.63","7823.046","4.09675","2.71047","2.71047","10.84188","10.84188"
"199.64","7823.691","4.098092","2.711488","2.711488","10.84595","10.84595"
"199.65","7824.341","4.099433","2.712506","2.712506","10.85002","10.85002"
"199.66","7825.001","4.100767","2.713524","2.713524","10.8541","10.8541"
"199.67","7825.672","4.102092","2.714543","2.714543","10.85817","10.85817"
"199.68","7826.353","4.103417","2.715562","2.715562","10.86225","10.86225"
"199.69","7827.04","4.104733","2.716582","2.716582","10.86633","10.86633"
"199.7","7827.729","4.106067","2.717602","2.717602","10.87041","10.87041"
"199.71","7828.416","4.1074","2.718624","2.718624","10.8745","10.8745"
"199.72","7829.098","4.10875","2.719648","2.719648","10.87859","10.87859"
"199.73","7829.773","4.110075","2.720673","2.720673","10.88269","10.88269"
"199.74","7830.442","4.111417","2.721699","2.721699","10.8868","10.8868"
"199.75","7831.108","4.11275","2.722725","2.722725","10.8909","10.8909"
"199.76","7831.771","4.114075","2.72375","2.72375","10.895","10.895"
"199.77","7832.431","4.115408","2.724773","2.724773","10.89909","10.89909"
"199.78","7833.091","4.116742","2.725794","2.725794","10.90318","10.90318"
"199.79","7833.748","4.118083","2.726814","2.726814","10.90726","10.90726"
"199.8","7834.403","4.119425","2.727832","2.727832","10.91133","10.91133"
"199.81","7835.056","4.120759","2.72885","2.72885","10.9154","10.9154"
"199.82","7835.708","4.122083","2.729867","2.729867","10.91947","10.91947"
"199.83","7836.365","4.123417","2.730886","2.730886","10.92354","10.92354"
"199.84","7837.025","4.124733","2.731905","2.731905","10.92762","10.92762"
"199.85","7837.688","4.126067","2.732927","2.732927","10.93171","10.93171"
"199.86","7838.351","4.127392","2.733952","2.733952","10.93581","10.93581"
"199.87","7839.011","4.128725","2.734977","2.734977","10.93991","10.93991"
"199.88","7839.666","4.130067","2.736002","2.736002","10.94401","10.94401"
"199.89","7840.316","4.131392","2.737029","2.737029","10.94812","10.94812"
"199.9","7840.962","4.132733","2.738058","2.738058","10.95223","10.95223"
"199.91","7841.605","4.134067","2.739088","2.739088","10.95635","10.95635"
"199.92","7842.246","4.1354","2.740119","2.740119","10.96047","10.96047"
"199.93","7842.883","4.136725","2.74115","2.74115","10.9646","10.9646"
"199.94","7843.516","4.13805","2.74218","2.74218","10.96872","10.96872"
"199.95","7844.144","4.139383","2.743208","2.743208","10.97283","10.97283"
"199.96","7844.765","4.140717","2.744234","2.744234","10.97693","10.97693"
"199.97","7845.382","4.142058","2.745257","2.745257","10.98103","10.98103"
"199.98","7845.998","4.1434","2.746278","2.746278","10.98511","10.98511"
"199.99","7846.616","4.144733","2.747298","2.747298","10.98919","10.98919"
"200","7847.242","4.146067","2.748317","2.748317","10.99327","10.99327"
"200.01","7847.876","4.147383","2.749336","2.749336","10.99734","10.99734"
"200.02","7848.519","4.148708","2.750356","2.750356","11.00142","11.00142"
"200.03","7849.168","4.15005","2.751376","2.751376","11.0055","11.0055"
"200.04","7849.823","4.151383","2.752396","2.752396","11.00959","11.00959"
"200.05","7850.48","4.152733","2.753417","2.753417","11.01367","11.01367"
"200.06","7851.14","4.154067","2.754438","2.754438","11.01775","11.01775"
"200.07","7851.795","4.155408","2.755458","2.755458","11.02183","11.02183"
"200.08","7852.442","4.156742","2.756477","2.756477","11.02591","11.02591"
"200.09","7853.077","4.158075","2.757495","2.757495","11.02998","11.02998"
"200.1","7853.699","4.159409","2.758513","2.758513","11.03405","11.03405"
"200.11","7854.313","4.160733","2.75953","2.75953","11.03812","11.03812"
"200.12","7854.919","4.162067","2.760549","2.760549","11.0422","11.0422"
"200.13","7855.522","4.1634","2.761568","2.761568","11.04627","11.04627"
"200.14","7856.125","4.164733","2.762587","2.762587","11.05035","11.05035"
"200.15","7856.729","4.166067","2.763606","2.763606","11.05442","11.05442"
"200.16","7857.34","4.167408","2.764622","2.764622","11.05849","11.05849"
"200.17","7857.96","4.168734","2.765639","2.765639","11.06256","11.06256"
"200.18","7858.592","4.170067","2.766657","2.766657","11.06663","11.06663"
"200.19","7859.237","4.171391","2.767675","2.767675","11.0707","11.0707"
"200.2","7859.894","4.172733","2.768694","2.768694","11.07477","11.07477"
"200.21","7860.559","4.174058","2.769713","2.769713","11.07885","11.07885"
"200.22","7861.229","4.175392","2.770734","2.770734","11.08293","11.08293"
"200.23","7861.9","4.176733","2.771755","2.771755","11.08702","11.08702"
"200.24","7862.57","4.178067","2.772776","2.772776","11.0911","11.0911"
"200.25","7863.237","4.1794","2.773799","2.773799","11.0952","11.0952"
"200.26","7863.898","4.180733","2.774822","2.774822","11.09929","11.09929"
"200.27","7864.551","4.182058","2.775844","2.775844","11.10338","11.10338"
"200.28","7865.195","4.183375","2.776866","2.776866","11.10746","11.10746"
"200.29","7865.828","4.184709","2.777887","2.777887","11.11155","11.11155"
"200.3","7866.451","4.186042","2.778908","2.778908","11.11563","11.11563"
"200.31","7867.065","4.187383","2.779928","2.779928","11.11971","11.11971"
"200.32","7867.677","4.188725","2.780949","2.780949","11.1238","11.1238"
"200.33","7868.292","4.190067","2.78197","2.78197","11.12788","11.12788"
"200.34","7868.916","4.1914","2.782993","2.782993","11.13197","11.13197"
"200.35","7869.553","4.192725","2.784016","2.784016","11.13606","11.13606"
"200.36","7870.203","4.19405","2.785039","2.785039","11.14016","11.14016"
"200.37","7870.865","4.195384","2.786063","2.786063","11.14425","11.14425"
"200.38","7871.535","4.196725","2.787088","2.787088","11.14835","11.14835"
"200.39","7872.207","4.198083","2.788115","2.788115","11.15246","11.15246"
"200.4","7872.879","4.1994","2.789144","2.789144","11.15657","11.15657"
"200.41","7873.543","4.200733","2.790175","2.790175","11.1607","11.1607"
"200.42","7874.191","4.202075","2.791208","2.791208","11.16483","11.16483"
"200.43","7874.821","4.203408","2.79224","2.79224","11.16896","11.16896"
"200.44","7875.433","4.204733","2.793271","2.793271","11.17308","11.17308"
"200.45","7876.033","4.206059","2.7943","2.7943","11.1772","11.1772"
"200.46","7876.624","4.2074","2.795327","2.795327","11.18131","11.18131"
"200.47","7877.211","4.208734","2.796352","2.796352","11.18541","11.18541"
"200.48","7877.799","4.210075","2.797375","2.797375","11.1895","11.1895"
"200.49","7878.392","4.211409","2.798396","2.798396","11.19358","11.19358"
"200.5","7878.996","4.212742","2.799416","2.799416","11.19766","11.19766"
"200.51","7879.612","4.214067","2.800436","2.800436","11.20174","11.20174"
"200.52","7880.245","4.215392","2.801455","2.801455","11.20582","11.20582"
"200.53","7880.89","4.216725","2.802474","2.802474","11.20989","11.20989"
"200.54","7881.545","4.218059","2.803492","2.803492","11.21397","11.21397"
"200.55","7882.202","4.219392","2.80451","2.80451","11.21804","11.21804"
"200.56","7882.858","4.220733","2.80553","2.80553","11.22212","11.22212"
"200.57","7883.512","4.222067","2.806552","2.806552","11.22621","11.22621"
"200.58","7884.163","4.223408","2.807576","2.807576","11.2303","11.2303"
"200.59","7884.812","4.224742","2.808601","2.808601","11.2344","11.2344"
"200.6","7885.458","4.226067","2.809625","2.809625","11.2385","11.2385"
"200.61","7886.1","4.2274","2.810649","2.810649","11.2426","11.2426"
"200.62","7886.738","4.228734","2.811671","2.811671","11.24669","11.24669"
"200.63","7887.371","4.230075","2.812693","2.812693","11.25077","11.25077"
"200.64","7887.997","4.231417","2.813713","2.813713","11.25485","11.25485"
"200.65","7888.619","4.23275","2.814731","2.814731","11.25892","11.25892"
"200.66","7889.239","4.234083","2.815748","2.815748","11.26299","11.26299"
"200.67","7889.861","4.235417","2.816764","2.816764","11.26706","11.26706"
"200.68","7890.485","4.236742","2.817779","2.817779","11.27112","11.27112"
"200.69","7891.114","4.238075","2.818795","2.818795","11.27518","11.27518"
"200.7","7891.746","4.239408","2.819813","2.819813","11.27925","11.27925"
"200.71","7892.381","4.240742","2.820832","2.820832","11.28333","11.28333"
"200.72","7893.02","4.242092","2.821853","2.821853","11.28741","11.28741"
"200.73","7893.662","4.243417","2.822877","2.822877","11.29151","11.29151"
"200.74","7894.304","4.244767","2.823904","2.823904","11.29562","11.29562"
"200.75","7894.944","4.2461","2.824933","2.824933","11.29973","11.29973"
"200.76","7895.582","4.247425","2.825965","2.825965","11.30386","11.30386"
"200.77","7896.217","4.24875","2.826998","2.826998","11.30799","11.30799"
"200.78","7896.848","4.250075","2.828033","2.828033","11.31213","11.31213"
"200.79","7897.471","4.251409","2.829068","2.829068","11.31627","11.31627"
"200.8","7898.085","4.252733","2.830103","2.830103","11.32041","11.32041"
"200.81","7898.689","4.254075","2.831135","2.831135","11.32454","11.32454"
"200.82","7899.282","4.2554","2.832165","2.832165","11.32866","11.32866"
"200.83","7899.869","4.256733","2.833194","2.833194","11.33278","11.33278"
"200.84","7900.454","4.258067","2.834221","2.834221","11.33688","11.33688"
"200.85","7901.038","4.2594","2.835246","2.835246","11.34099","11.34099"
"200.86","7901.626","4.260725","2.836272","2.836272","11.34509","11.34509"
"200.87","7902.217","4.262067","2.837296","2.837296","11.34918","11.34918"
"200.88","7902.813","4.263408","2.838321","2.838321","11.35328","11.35328"
"200.89","7903.414","4.264733","2.839345","2.839345","11.35738","11.35738"
"200.9","7904.018","4.266067","2.840369","2.840369","11.36147","11.36147"
"200.91","7904.618","4.267408","2.841391","2.841391","11.36557","11.36557"
"200.92","7905.21","4.268734","2.842413","2.842413","11.36965","11.36965"
"200.93","7905.791","4.27005","2.843435","2.843435","11.37374","11.37374"
"200.94","7906.362","4.271383","2.844456","2.844456","11.37782","11.37782"
"200.95","7906.928","4.272708","2.845477","2.845477","11.38191","11.38191"
"200.96","7907.491","4.274058","2.846498","2.846498","11.38599","11.38599"
"200.97","7908.053","4.2754","2.847519","2.847519","11.39008","11.39008"
"200.98","7908.62","4.276742","2.848542","2.848542","11.39417","11.39417"
"200.99","7909.198","4.278075","2.849565","2.849565","11.39826","11.39826"
"201","7909.793","4.279408","2.850589","2.850589","11.40236","11.40236"
"201.01","7910.411","4.280734","2.851614","2.851614","11.40646","11.40646"
"201.02","7911.047","4.282058","2.85264","2.85264","11.41056","11.41056"
"201.03","7911.701","4.283392","2.853667","2.853667","11.41467","11.41467"
"201.04","7912.366","4.284717","2.854693","2.854693","11.41877","11.41877"
"201.05","7913.036","4.286067","2.85572","2.85572","11.42288","11.42288"
"201.06","7913.705","4.2874","2.856746","2.856746","11.42698","11.42698"
"201.07","7914.366","4.288725","2.857771","2.857771","11.43108","11.43108"
"201.08","7915.021","4.290059","2.858795","2.858795","11.43518","11.43518"
"201.09","7915.667","4.291392","2.859818","2.859818","11.43927","11.43927"
"201.1","7916.303","4.292717","2.86084","2.86084","11.44336","11.44336"
"201.11","7916.928","4.294042","2.861861","2.861861","11.44745","11.44745"
"201.12","7917.542","4.295375","2.862882","2.862882","11.45153","11.45153"
"201.13","7918.147","4.296717","2.863902","2.863902","11.45561","11.45561"
"201.14","7918.748","4.298059","2.864923","2.864923","11.45969","11.45969"
"201.15","7919.344","4.299408","2.865945","2.865945","11.46378","11.46378"
"201.16","7919.945","4.30075","2.866967","2.866967","11.46787","11.46787"
"201.17","7920.552","4.302083","2.86799","2.86799","11.47196","11.47196"
"201.18","7921.172","4.303408","2.869014","2.869014","11.47606","11.47606"
"201.19","7921.808","4.304733","2.870039","2.870039","11.48016","11.48016"
"201.2","7922.456","4.306067","2.871065","2.871065","11.48426","11.48426"
"201.21","7923.111","4.3074","2.872091","2.872091","11.48837","11.48837"
"201.22","7923.767","4.308742","2.873118","2.873118","11.49247","11.49247"
"201.23","7924.419","4.310083","2.874144","2.874144","11.49658","11.49658"
"201.24","7925.064","4.311425","2.87517","2.87517","11.50068","11.50068"
